,Source Code,Reporting Code,Session Code,Session Name,Total Fees,Att. Entered Date,Checked In,Reg Method,Organization,City,State,Zip,Country,Age Ranges,Gender/Sex,combined_id,domain,Year
5285,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/10/2020 10:00:46 PM,False,WEB,None,Mountain View,CA,94040,United States,18-24,Prefer not to respond,5285,gmail.com,2020
5286,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/19/2020 6:15:50 PM,False,WEB,None,Oroville,CA,95966,United States,11-17,Female,5286,gmail.com,2020
5287,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/10/2020 2:12:50 AM,False,WEB,None,Sunnyvale,CA,94085,United States,25-34,Male,5287,yahoo.com,2020
5288,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/8/2020 2:48:24 PM,False,WEB,None,Suisun City,CA,94585,United States,25-34,Female,5288,yahoo.com,2020
5289,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/8/2020 2:52:07 PM,False,WEB,None,Suisun City,CA,94585,United States,25-34,Male,5289,gmail.com,2020
5290,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/11/2020 8:50:21 PM,False,Unknown,None,Campbell,CA,95008,United States,18-24,Female,5290,gmail.com,2020
5291,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/9/2020 1:21:35 AM,False,WEB,None,Riverside,CA,92503,United States,25-34,Male,5291,gmail.com,2020
5292,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/28/2020 6:45:22 PM,False,WEB,None,salinas,CA,93905,United States,18-24,Male,5292,gmail.com,2020
5293,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:14:24 AM,False,WEB,None,Royal Oaks,CA,95076,United States,25-34,Prefer not to respond,5293,gmail.com,2020
5294,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/15/2020 9:28:09 PM,False,WEB,None,Salinas,CA,93906,United States,18-24,Male,5294,gmail.com,2020
5295,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/14/2019 11:00:36 PM,False,WEB,None,watsonville,CA,95076,United States,18-24,Male,5295,gmail.com,2020
5296,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/24/2020 11:41:53 PM,False,WEB,None,Livermore,CA,94551,United States,18-24,Male,5296,gmail.com,2020
5297,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:26:34 AM,False,WEB,None,Royal Oaks,CA,95076,United States,11-17,Prefer not to respond,5297,yahoo.com,2020
5298,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/28/2020 2:34:48 PM,False,WEB,None,Concord,CA,94521,United States,18-24,Male,5298,aol.com,2020
5299,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 4:06:33 PM,False,WEB,None,San Mateo,CA,94402,United States,25-34,Female,5299,gmail.com,2020
5300,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/15/2020 7:00:05 AM,False,WEB,None,Los Angeles,CA,90016,United States,25-34,Male,5300,gmail.com,2020
5301,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/21/2020 7:08:09 AM,False,WEB,None,Voorhees,NJ,08043,United States,25-34,Prefer not to respond,5301,gmail.com,2020
5302,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/27/2020 5:56:21 PM,False,Unknown,None,Fremont,CA,94536,United States,18-24,Male,5302,gmail.com,2020
5303,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 1:13:56 PM,False,WEB,None,Morgan Hill,CA,95037,United States,25-34,Gender non-conforming,5303,gmail.com,2020
5304,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/10/2020 7:51:25 PM,False,WEB,None,Union City,CA,94587,United States,25-34,Prefer not to respond,5304,gmail.com,2020
5305,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 5:36:59 AM,False,WEB,None,El Sobrante,CA,94803,United States,35-44,Male,5305,gmail.com,2020
5306,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/29/2019 7:45:41 PM,False,WEB,None,SEBASTOPOL,CA,95472,United States,25-34,Male,5306,gmail.com,2020
5307,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/29/2019 7:14:50 PM,False,WEB,None,SEBASTOPOL,CA,95448,United States,35-44,Female,5307,gmail.com,2020
5308,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 10:42:26 PM,False,WEB,None,Newport Beach,CA,92660,United States,18-24,Male,5308,gmail.com,2020
5309,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:14:05 AM,False,WEB,None,Fairfield,CA,94534,United States,18-24,Male,5309,gmail.com,2020
5310,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/15/2020 3:55:40 PM,False,WEB,None,San Francisco,CA,94129,United States,25-34,Female,5310,aol.com,2020
5311,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/13/2019 12:34:21 PM,False,WEB,None,Petaluma,CA,94952,United States,18-24,Gender non-conforming,5311,gmail.com,2020
5312,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:05:09 AM,False,WEB,None,HUNTSVILLE,TX,77320,United States,25-34,Male,5312,yahoo.com,2020
5313,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 2:48:05 PM,False,WEB,None,Sacramento,CA,95821,United States,55-64,Male,5313,gmail.com,2020
5314,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:19:53 AM,False,WEB,None,Milpitas,CA,95035,United States,35-44,Male,5314,gmail.com,2020
5315,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/15/2020 10:28:18 AM,False,WEB,None,Livermore,CA,94551,United States,35-44,Female,5315,sbcglobal.net,2020
5316,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 2:43:13 PM,False,Unknown,None,Sacramento,CA,95821,United States,55-64,Female,5316,aol.com,2020
5317,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 1:51:06 PM,False,WEB,None,Fremont,CA,94539,United States,25-34,Female,5317,gmail.com,2020
5318,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/23/2019 5:39:56 PM,False,WEB,None,Hayward,CA,94541,United States,25-34,Male,5318,outlook.com,2020
5319,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/19/2019 9:40:26 PM,False,WEB,None,Concord,CA,94521,United States,25-34,Female,5319,gmail.com,2020
5320,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/29/2019 1:47:03 PM,False,WEB,None,San Francisco,CA,94109,United States,35-44,Female,5320,gmail.com,2020
5321,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/24/2020 6:16:52 PM,False,WEB,None,San Jose,CA,95132,United States,11-17,Male,5321,gmail.com,2020
5322,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:05:33 AM,False,WEB,None,ANTIOCH,CA,94509,United States,25-34,Male,5322,gmail.com,2020
5323,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/10/2020 11:43:29 AM,False,Unknown,None,San Jose,CA,95112,United States,25-34,Female,5323,gmail.com,2020
5324,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/10/2019 8:43:49 PM,False,WEB,None,Larkspur,CA,94939,United States,18-24,Female,5324,gmail.com,2020
5325,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/8/2020 8:19:36 PM,False,WEB,None,San Jose,CA,95134,United States,18-24,Female,5325,gmail.com,2020
5326,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/24/2020 6:09:41 PM,False,WEB,None,San Jose,CA,95132,United States,18-24,Female,5326,gmail.com,2020
5327,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 2:14:30 PM,False,Unknown,None,Emeryville,CA,94608,United States,18-24,Female,5327,berkeley.edu,2020
5328,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/18/2020 2:30:17 PM,False,WEB,None,Modesto,CA,95355,United States,18-24,Female,5328,gmail.com,2020
5329,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/2/2020 9:37:36 AM,False,WEB,None,Klamath Falls,OR,97601,United States,25-34,Male,5329,gmail.com,2020
5330,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/17/2019 5:26:34 PM,False,WEB,None,SACRAMENTO,CA,95821,United States,18-24,Gender non-conforming,5330,gmail.com,2020
5331,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/22/2019 8:25:46 PM,False,WEB,None,Oakland,CA,94605,United States,55-64,Female,5331,GMAIL.COM,2020
5332,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:06:41 AM,False,WEB,None,Bakersfield,CA,93306,United States,25-34,Male,5332,yahoo.com,2020
5333,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/24/2020 12:36:06 AM,False,WEB,None,Fresno,CA,93705,United States,25-34,Male,5333,gmail.com,2020
5334,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/12/2019 3:38:49 PM,False,WEB,None,Stockton,CA,95209,United States,25-34,Female,5334,yahoo.com,2020
5335,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/21/2019 4:46:30 PM,False,WEB,None,Modesto,CA,95356,United States,25-34,Female,5335,gmail.com,2020
5336,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/29/2020 3:50:21 AM,False,Unknown,None,Modesto,CA,95350,United States,18-24,Male,5336,gmail.com,2020
5337,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/2/2020 1:50:32 PM,False,WEB,None,San Jose,CA,95126,United States,25-34,Male,5337,gmail.com,2020
5338,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/6/2020 12:22:08 PM,False,WEB,None,Gilroy,CA,95020,United States,18-24,Female,5338,my.gavilan.edu,2020
5339,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/14/2020 12:37:38 AM,False,Unknown,None,Union City,CA,94587,United States,25-34,Male,5339,att.net,2020
5340,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:16:30 AM,False,WEB,None,Fremont,CA,94555,United States,25-34,Female,5340,gmail.com,2020
5341,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/28/2020 9:26:20 PM,False,WEB,None,Antioch,CA,94531,United States,25-34,Female,5341,gmail.com,2020
5342,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 12:00:47 PM,False,WEB,None,San Francisco,CA,94112,United States,18-24,Male,5342,aol.com,2020
5343,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 1:11:07 PM,False,WEB,None,Sunnyvale,CA,94085,United States,25-34,Male,5343,gmail.com,2020
5344,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 1:15:47 PM,False,WEB,None,Oakland,CA,94605,United States,35-44,Male,5344,hotmail.com,2020
5345,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/29/2020 7:03:03 PM,False,Unknown,None,Pittsburgh,CA,94565,United States,25-34,Male,5345,att.net,2020
5346,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/9/2020 6:47:52 PM,False,WEB,None,San Jose,CA,95112,United States,18-24,Male,5346,yahoo.com,2020
5347,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 12:42:41 PM,False,WEB,None,San Ramon,CA,94582,United States,25-34,Gender non-conforming,5347,gmail.com,2020
5348,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/8/2019 6:17:06 PM,False,WEB,None,Fremont,CA,94536,United States,25-34,Male,5348,comcast.net,2020
5349,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/7/2020 9:51:58 PM,False,WEB,None,Pomona,CA,91766,United States,25-34,Male,5349,gmail.com,2020
5350,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/31/2019 1:03:22 PM,False,WEB,None,Hayward,CA,94544,United States,11-17,Male,5350,gmail.com,2020
5351,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 10:34:46 PM,False,WEB,None,San Jose,CA,95110,United States,25-34,Male,5351,yahoo.com,2020
5352,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/2/2020 12:57:06 PM,False,WEB,None,Santa Clara,CA,95050,United States,25-34,Male,5352,gmail.com,2020
5353,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/8/2020 2:57:40 PM,False,WEB,None,San Francisco,CA,94118,United States,25-34,Female,5353,gmail.com,2020
5354,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/1/2020 7:53:23 AM,False,WEB,None,Redwood City,CA,94063,United States,11-17,Male,5354,icloud.com,2020
5355,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/22/2020 5:28:57 PM,False,WEB,None,Redding,CA,96001,United States,25-34,Male,5355,gmail.com,2020
5356,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/20/2020 9:24:38 PM,False,WEB,None,Milpitas,CA,95035,United States,18-24,Female,5356,yahoo.com,2020
5357,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/2/2020 8:34:00 PM,False,WEB,None,gonzales,CA,93926,United States,35-44,Male,5357,yahoo.com,2020
5358,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 4:15:01 PM,False,WEB,None,san jose,CA,95136,United States,11-17,Male,5358,yahoo.com,2020
5359,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/23/2020 3:39:49 PM,False,WEB,None,Los Angeles,CA,90011,United States,18-24,Male,5359,yahoo.com,2020
5360,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/8/2020 7:54:24 PM,False,Unknown,None,Fremont,CA,94538,United States,18-24,Male,5360,yahoo.com,2020
5361,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:06:13 AM,False,WEB,None,Hayward,CA,94544,United States,25-34,Male,5361,yahoo.com,2020
5362,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/8/2019 4:20:30 PM,False,WEB,None,FREMONT,CA,94536,United States,25-34,Female,5362,gmail.com,2020
5363,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/25/2020 9:11:41 AM,False,WEB,None,Long Beach,CA,90813,United States,25-34,Gender non-conforming,5363,protonmail.com,2020
5364,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/8/2019 4:15:51 PM,False,WEB,None,Fremont,CA,94536,United States,45-54,Female,5364,comcast.net,2020
5365,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/20/2019 8:04:06 PM,False,Unknown,None,Palmdale,CA,93551,United States,18-24,Male,5365,gmail.com,2020
5366,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/30/2019 11:48:30 AM,False,WEB,None,Salinas,CA,93905,United States,18-24,Male,5366,gmail.com,2020
5367,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/2/2020 9:37:24 AM,False,WEB,None,Red Bluff,CA,96080,United States,18-24,Female,5367,gmail.com,2020
5368,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/25/2019 5:01:47 PM,False,WEB,None,San Leandro,CA,94579,United States,25-34,Male,5368,gmail.com,2020
5369,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:45:00 AM,False,WEB,None,San Jose,CA,95123,United States,25-34,Prefer not to respond,5369,gmail.com,2020
5370,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/18/2020 2:26:35 AM,False,WEB,None,Gonzales,CA,93906,United States,25-34,Female,5370,gmail.com,2020
5371,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/17/2020 6:03:27 PM,False,WEB,None,MARINA,CA,93933,United States,35-44,Female,5371,yahoo.com,2020
5372,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 2:53:36 PM,False,WEB,None,Hayward,CA,94544,United States,25-34,Male,5372,gmail.com,2020
5373,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 6:25:10 PM,False,Unknown,None,Fremont,CA,94555,United States,18-24,Female,5373,gmail.com,2020
5374,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 8:29:21 PM,False,WEB,None,Santa Clara,CA,95051,United States,25-34,Male,5374,yahoo.com,2020
5375,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/3/2020 9:28:32 PM,False,WEB,None,Gonzales,CA,93926,United States,25-34,Male,5375,gmail.com,2020
5376,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:12:59 AM,False,WEB,None,Beaverton,OR,97003,United States,25-34,Male,5376,gmail.com,2020
5377,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:06:49 AM,False,WEB,None,Fresno,CA,93730,United States,25-34,Male,5377,gmail.com,2020
5378,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/27/2020 11:19:31 PM,False,WEB,None,Los Altos,CA,94024,United States,18-24,Female,5378,gmail.com,2020
5379,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 12:56:42 PM,False,WEB,None,Stockton,CA,95219,United States,25-34,Female,5379,gmail.com,2020
5380,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/2/2019 5:47:26 PM,False,WEB,None,Berkeley,CA,94704,United States,45-54,Male,5380,gmail.com,2020
5381,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/31/2019 3:09:08 AM,False,Unknown,None,Salinas,CA,939p5,United States,18-24,Male,5381,gmail.com,2020
5382,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/2/2020 9:51:27 PM,False,WEB,None,San Mateo,CA,94401,United States,18-24,Female,5382,gmail.com,2020
5383,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/29/2020 8:54:40 PM,False,WEB,None,Marina,CA,93933,United States,18-24,Female,5383,yahoo.com,2020
5384,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/31/2019 9:45:37 PM,False,WEB,None,San Jose,CA,95112,United States,25-34,Female,5384,gmail.com,2020
5385,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:03:58 AM,False,WEB,None,Rocklin,CA,95765,United States,25-34,Female,5385,yahoo.com,2020
5386,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/7/2020 9:00:08 PM,False,Unknown,None,Rocklin,CA,95765,United States,35-44,Male,5386,gmail.com,2020
5387,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/15/2020 9:02:58 PM,False,WEB,None,Modesto,CA,95351,United States,65-74,Female,5387,aol.com,2020
5388,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:02:15 AM,False,WEB,None,Modesto,CA,95351,United States,35-44,Female,5388,aol.com,2020
5389,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 7:25:57 PM,False,WEB,None,Daly City,CA,94015,United States,25-34,Male,5389,gmail.com,2020
5390,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/9/2020 9:48:06 PM,False,Unknown,None,Vallejo,CA,94589,United States,25-34,Male,5390,gmail.com,2020
5391,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/20/2020 10:08:36 PM,False,Unknown,None,San Jose,CA,95112,United States,25-34,Female,5391,gmail.com,2020
5392,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,2/29/2020 12:10:16 AM,False,Unknown,None,Lathrop,CA,95330,United States,18-24,Male,5392,gmail.com,2020
5393,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:26:33 AM,False,WEB,None,Foster City,CA,94404,United States,25-34,Female,5393,gmail.com,2020
5394,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/6/2019 10:52:20 PM,False,WEB,None,San Francisco,CA,94124,United States,25-34,Male,5394,yahoo.com,2020
5395,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 8:15:17 AM,False,WEB,None,San Jose,CA,95112,United States,18-24,Male,5395,gmail.com,2020
5396,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/29/2019 10:46:14 PM,False,WEB,None,Temple City,CA,91780,United States,35-44,Male,5396,gmail.com,2020
5397,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 1:53:12 PM,False,WEB,None,Citrus Heights,CA,95621,United States,18-24,Gender non-conforming,5397,gmail.com,2020
5398,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/12/2019 4:20:41 AM,False,WEB,None,Portland,OR,97239,United States,25-34,Female,5398,gmail.com,2020
5399,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/8/2019 12:38:58 AM,False,WEB,None,Union City,CA,94587,United States,18-24,Female,5399,gmail.com,2020
5400,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/28/2020 6:39:17 PM,False,WEB,None,San Jose,CA,95116,United States,18-24,Female,5400,gmail.com,2020
5401,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/1/2020 10:02:30 AM,False,WEB,None,Salinas,CA,93906,United States,35-44,Male,5401,gmail.com,2020
5402,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:32:22 AM,False,WEB,None,San Jose,CA,95122,United States,18-24,Male,5402,yahoo.com,2020
5403,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/30/2020 4:31:31 PM,False,Unknown,None,San Jose,CA,12555,United States,11-17,Male,5403,gmail.com,2020
5404,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/22/2019 3:07:38 PM,False,WEB,None,San Rafael,CA,94901,United States,25-34,Female,5404,gmail.com,2020
5405,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/1/2019 8:19:36 AM,False,WEB,None,Lodi,CA,95242,United States,18-24,Female,5405,gmail.com,2020
5406,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/2/2019 11:50:04 AM,False,WEB,None,Lodi,CA,95242,United States,18-24,Female,5406,gmail.com,2020
5407,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/20/2019 8:22:34 AM,False,WEB,None,Waterford,CA,95386,United States,18-24,Female,5407,gmail.com,2020
5408,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/14/2020 3:41:05 PM,False,WEB,None,Beaverton,OR,97008,United States,18-24,Gender non-conforming,5408,hotmail.com,2020
5409,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/16/2020 10:05:41 AM,False,WEB,None,Campbell,CA,95008,United States,11-17,Gender non-conforming,5409,gmail.com,2020
5410,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/6/2020 2:24:52 PM,False,WEB,None,CUPERTINO,CA,95014,United States,18-24,Female,5410,gmail.com,2020
5411,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 3:05:43 PM,False,Unknown,None,Mountain View,CA,94043,United States,18-24,Prefer not to respond,5411,yahoo.com,2020
5412,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/3/2020 6:45:05 PM,False,WEB,None,Minneapolis,MN,55408,United States,25-34,Gender non-conforming,5412,gmail.com,2020
5413,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:08:40 AM,False,WEB,None,Centennial,CO,80112,United States,25-34,Gender non-conforming,5413,colorado.edu,2020
5414,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:23:01 AM,False,WEB,None,Rocklin,CA,95765,United States,25-34,Male,5414,gmail.com,2020
5415,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 11:27:47 PM,False,WEB,None,Fremont,CA,94538,United States,18-24,Female,5415,gmail.com,2020
5416,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,12/14/2019 1:32:31 PM,False,WEB,None,Morgan Hill,CA,95037,United States,35-44,Female,5416,gmail.com,2020
5417,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:06:50 AM,False,WEB,None,Pittsburg,CA,94565,United States,25-34,Female,5417,comcast.net,2020
5418,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/28/2020 2:56:41 PM,False,Unknown,None,Union city,CA,94587,United States,11-17,Female,5418,gmail.com,2020
5419,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/28/2020 3:10:50 PM,False,WEB,None,Union city,CA,94587,United States,55-64,Female,5419,yahoo.com,2020
5420,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$85.00,3/3/2020 10:09:21 PM,False,Unknown,None,San Francisco,CA,94129,United States,25-34,Female,5420,gmail.com,2020
5421,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/29/2019 11:43:06 AM,False,WEB,None,Hayward,CA,94545,United States,18-24,Female,5421,gmail.com,2020
5422,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/31/2020 11:28:50 PM,False,WEB,None,San Jose,CA,95129,United States,18-24,Gender non-conforming,5422,gmail.com,2020
5423,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,11/30/2019 7:41:37 AM,False,WEB,None,Antioch,CA,94509,United States,18-24,Male,5423,gmail.com,2020
5424,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/21/2020 7:10:02 PM,False,WEB,None,Pleasanton,CA,94588,United States,25-34,Male,5424,comcast.net,2020
5425,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/5/2020 8:11:51 PM,False,WEB,None,Rohnert Park,CA,94928,United States,25-34,Prefer not to respond,5425,gmail.com,2020
5426,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/30/2019 11:11:40 AM,False,WEB,None,Rohnert Park,CA,94928,United States,25-34,Female,5426,artic.edu,2020
5427,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/16/2020 1:10:59 PM,False,Unknown,None,Columbia,TN,38401,United States,18-24,Female,5427,gmail.com,2020
5428,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:06:59 AM,False,WEB,None,Upland,CA,91786,United States,25-34,Male,5428,gmail.com,2020
5429,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,10/29/2019 10:58:54 AM,False,WEB,None,Cupertino,CA,95014,United States,18-24,Female,5429,gmail.com,2020
5430,GENERAL,GENERAL,FANCON,FanimeCon Ticket,$75.00,1/26/2020 12:14:04 PM,False,WEB,None,San Jose,CA,95123,United States,11-17,Female,5430,msn.com,2020
